,User ID,Age (yrs),Gender,Country,Social Media Platform Used,Total Time Spent on the Platform (mins),Number of Logging In Sessions,Video Category,Time Spent On Video (mins),Videos Watched Count,Time of Day Usage Frequency,Impact on Productivity,User's Satisfaction with Platform,Video Motivation,Primary Device of Use,Perceived Self Control Level,Perceived Addiction Level,Concurrent Activity,Internet Connection Type,Age Band (yrs),Economic Group
841,842,35,Female,Brazil,TikTok,38,13,Jokes/Memes,7,10,Morning,3,7,Entertainment,Smartphone,5,5,At home,Mobile Data,35-44 (Mid Adults),Developing
842,843,45,Male,Philippines,Facebook,160,3,Trends,17,23,Afternoon,8,2,Entertainment,Tablet,10,0,At school,Mobile Data,45-54 (Older Adults),Developing
843,844,59,Male,Brazil,TikTok,254,9,Life Hacks,28,15,Evening,3,7,Habit,Tablet,5,5,At home,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
844,845,39,Male,Vietnam,Instagram,279,13,Pranks,6,30,Night,3,7,Habit,Tablet,5,5,At school,Wi-Fi,35-44 (Mid Adults),Developing
845,846,38,Male,Japan,YouTube,88,2,Jokes/Memes,29,34,Evening,8,2,Entertainment,Smartphone,10,0,At work,Wi-Fi,35-44 (Mid Adults),Developed
846,847,23,Female,United States,Facebook,298,8,Entertainment,22,13,Evening,8,2,Entertainment,Smartphone,10,0,At home,Mobile Data,18-24 (Youth),Developed
847,848,18,Other,Mexico,YouTube,162,9,Jokes/Memes,15,4,Morning,8,2,Entertainment,Smartphone,10,0,At school,Wi-Fi,18-24 (Youth),Developing
848,849,22,Female,Pakistan,Instagram,286,16,Trends,5,18,Night,3,7,Entertainment,Computer,5,5,At school,Mobile Data,18-24 (Youth),Developing
849,850,58,Other,Pakistan,Facebook,288,2,Pranks,15,23,Evening,3,7,Habit,Computer,5,5,At work,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
850,851,29,Other,Mexico,Facebook,66,6,Gaming,18,33,Afternoon,8,2,Procrastination,Tablet,10,0,Commuting,Mobile Data,25-44 (Young Adults),Developing
851,852,43,Male,India,TikTok,195,8,Gaming,18,34,Morning,8,2,Boredom,Tablet,10,0,At home,Mobile Data,35-44 (Mid Adults),Developing
852,853,63,Male,Vietnam,YouTube,102,5,Life Hacks,25,34,Afternoon,8,2,Habit,Smartphone,10,0,At work,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
853,854,51,Male,United States,Instagram,285,9,Gaming,21,36,Afternoon,3,7,Habit,Smartphone,5,5,At school,Mobile Data,45-54 (Older Adults),Developed
854,855,31,Male,India,Instagram,167,1,Entertainment,21,35,Night,3,7,Habit,Smartphone,5,5,At school,Mobile Data,25-44 (Young Adults),Developing
855,856,43,Female,India,Facebook,284,9,Trends,23,17,Morning,3,7,Boredom,Smartphone,5,5,At home,Mobile Data,35-44 (Mid Adults),Developing
856,857,62,Other,United States,TikTok,190,10,Jokes/Memes,6,28,Night,8,2,Procrastination,Smartphone,10,0,At home,Mobile Data,55-64 (Seniors/Pre-retirement),Developed
857,858,44,Male,Mexico,Facebook,86,4,Vlogs,2,14,Morning,8,2,Entertainment,Smartphone,10,0,At school,Wi-Fi,35-44 (Mid Adults),Developing
858,859,26,Male,India,Facebook,160,3,Gaming,27,34,Evening,3,7,Procrastination,Tablet,5,5,At school,Mobile Data,25-44 (Young Adults),Developing
859,860,43,Other,Pakistan,Facebook,247,10,Vlogs,17,48,Evening,8,2,Habit,Smartphone,10,0,At home,Wi-Fi,35-44 (Mid Adults),Developing
860,861,64,Male,India,Facebook,298,15,Life Hacks,21,11,Morning,3,7,Habit,Smartphone,5,5,At home,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
861,862,39,Male,Germany,Instagram,240,11,Vlogs,4,13,Night,3,7,Procrastination,Tablet,5,5,At school,Mobile Data,35-44 (Mid Adults),Developed
862,863,64,Male,Japan,Instagram,27,14,Gaming,12,33,Night,6,4,Entertainment,Smartphone,8,2,At school,Mobile Data,55-64 (Seniors/Pre-retirement),Developed
863,864,47,Female,Pakistan,Facebook,82,6,Entertainment,19,2,Afternoon,8,2,Entertainment,Smartphone,10,0,At school,Mobile Data,45-54 (Older Adults),Developing
864,865,60,Male,United States,Facebook,198,12,Vlogs,2,34,Evening,8,2,Procrastination,Computer,10,0,At school,Mobile Data,55-64 (Seniors/Pre-retirement),Developed
865,866,34,Other,Brazil,TikTok,26,13,Vlogs,26,29,Evening,3,7,Entertainment,Smartphone,5,5,At home,Wi-Fi,25-44 (Young Adults),Developing
866,867,43,Other,Germany,Facebook,28,17,Trends,2,37,Night,3,7,Boredom,Tablet,5,5,At school,Wi-Fi,35-44 (Mid Adults),Developed
867,868,53,Other,Germany,Instagram,228,16,Entertainment,14,4,Evening,6,4,Entertainment,Computer,8,2,At work,Mobile Data,45-54 (Older Adults),Developed
868,869,18,Female,India,YouTube,129,3,Trends,15,12,Night,6,4,Procrastination,Tablet,8,2,At home,Wi-Fi,18-24 (Youth),Developing
869,870,25,Female,Japan,Instagram,110,2,ASMR,20,26,Night,8,2,Habit,Computer,10,0,At home,Mobile Data,25-44 (Young Adults),Developed
870,871,52,Male,Philippines,TikTok,43,11,Vlogs,2,28,Night,3,7,Entertainment,Smartphone,5,5,At home,Mobile Data,45-54 (Older Adults),Developing
871,872,32,Female,Japan,Instagram,93,9,Vlogs,4,3,Evening,3,7,Entertainment,Smartphone,5,5,At home,Mobile Data,25-44 (Young Adults),Developed
872,873,64,Female,United States,YouTube,205,3,Jokes/Memes,19,20,Afternoon,9,1,Habit,Tablet,10,0,At home,Wi-Fi,55-64 (Seniors/Pre-retirement),Developed
873,874,39,Female,United States,Facebook,211,18,Vlogs,9,10,Afternoon,6,4,Habit,Tablet,8,2,At school,Wi-Fi,35-44 (Mid Adults),Developed
874,875,31,Male,Indonesia,YouTube,20,15,Gaming,7,18,Evening,6,4,Entertainment,Computer,8,2,At home,Wi-Fi,25-44 (Young Adults),Developing
875,876,43,Female,Pakistan,Facebook,227,14,Pranks,13,27,Night,8,2,Habit,Tablet,10,0,At home,Mobile Data,35-44 (Mid Adults),Developing
876,877,45,Male,Pakistan,Facebook,262,2,ASMR,27,31,Afternoon,8,2,Boredom,Tablet,10,0,At school,Mobile Data,45-54 (Older Adults),Developing
877,878,40,Male,Pakistan,Instagram,231,17,ASMR,12,27,Evening,3,7,Habit,Smartphone,5,5,At home,Wi-Fi,35-44 (Mid Adults),Developing
878,879,31,Male,Indonesia,Instagram,89,8,Jokes/Memes,3,42,Afternoon,9,1,Boredom,Smartphone,10,0,At home,Wi-Fi,25-44 (Young Adults),Developing
879,880,41,Male,Vietnam,Instagram,16,10,Jokes/Memes,13,1,Morning,8,2,Boredom,Smartphone,10,0,At home,Wi-Fi,35-44 (Mid Adults),Developing
880,881,19,Other,India,TikTok,281,18,Life Hacks,15,6,Night,3,7,Entertainment,Smartphone,5,5,At work,Wi-Fi,18-24 (Youth),Developing
881,882,62,Male,Japan,Instagram,236,19,Pranks,14,11,Evening,9,1,Procrastination,Smartphone,10,0,Commuting,Mobile Data,55-64 (Seniors/Pre-retirement),Developed
882,883,43,Male,India,TikTok,25,8,Trends,24,34,Afternoon,8,2,Entertainment,Smartphone,10,0,At school,Mobile Data,35-44 (Mid Adults),Developing
883,884,31,Female,United States,Instagram,21,8,Gaming,9,39,Night,8,2,Boredom,Computer,10,0,Commuting,Wi-Fi,25-44 (Young Adults),Developed
884,885,24,Female,Japan,Facebook,250,3,Trends,13,20,Evening,6,4,Procrastination,Smartphone,8,2,At school,Wi-Fi,18-24 (Youth),Developed
885,886,20,Other,United States,TikTok,30,3,Life Hacks,23,21,Afternoon,3,7,Procrastination,Smartphone,5,5,At school,Mobile Data,18-24 (Youth),Developed
886,887,64,Female,Germany,YouTube,187,12,ASMR,22,21,Morning,8,2,Boredom,Smartphone,10,0,At work,Mobile Data,55-64 (Seniors/Pre-retirement),Developed
887,888,40,Other,India,TikTok,237,17,Jokes/Memes,4,18,Evening,6,4,Entertainment,Smartphone,8,2,At home,Mobile Data,35-44 (Mid Adults),Developing
888,889,63,Female,Brazil,TikTok,282,4,Trends,21,21,Evening,3,7,Entertainment,Smartphone,5,5,At work,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
889,890,60,Other,Indonesia,YouTube,297,17,Comedy,8,19,Afternoon,6,4,Habit,Tablet,8,2,At work,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
890,891,64,Female,Mexico,TikTok,143,14,Jokes/Memes,3,4,Afternoon,3,7,Boredom,Tablet,5,5,At home,Wi-Fi,55-64 (Seniors/Pre-retirement),Developing
891,892,62,Female,India,Facebook,292,19,Pranks,2,13,Night,3,7,Habit,Smartphone,5,5,At home,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
892,893,35,Female,United States,Instagram,162,9,Life Hacks,19,18,Evening,8,2,Entertainment,Tablet,10,0,At work,Mobile Data,35-44 (Mid Adults),Developed
893,894,55,Female,Pakistan,YouTube,75,12,Pranks,28,29,Evening,8,2,Boredom,Tablet,10,0,At home,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
894,895,52,Female,United States,Instagram,146,5,Pranks,23,25,Night,6,4,Boredom,Smartphone,8,2,At work,Mobile Data,45-54 (Older Adults),Developed
895,896,32,Male,Philippines,Facebook,101,11,Life Hacks,8,13,Afternoon,6,4,Boredom,Computer,8,2,At home,Mobile Data,25-44 (Young Adults),Developing
896,897,42,Male,United States,YouTube,268,3,Trends,17,27,Afternoon,3,7,Habit,Smartphone,5,5,At school,Mobile Data,35-44 (Mid Adults),Developed
897,898,54,Male,United States,Instagram,112,15,Life Hacks,13,19,Night,8,2,Habit,Smartphone,10,0,At work,Wi-Fi,45-54 (Older Adults),Developed
898,899,45,Male,Pakistan,Instagram,64,14,Jokes/Memes,7,49,Afternoon,8,2,Habit,Smartphone,10,0,At school,Mobile Data,45-54 (Older Adults),Developing
899,900,27,Male,Mexico,Facebook,266,11,Gaming,9,1,Evening,6,4,Habit,Smartphone,8,2,Commuting,Wi-Fi,25-44 (Young Adults),Developing
900,901,56,Other,Indonesia,Instagram,110,8,Comedy,12,38,Evening,8,2,Boredom,Computer,10,0,At school,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
901,902,34,Male,India,Facebook,207,4,Jokes/Memes,29,19,Morning,8,2,Habit,Tablet,7,3,Commuting,Mobile Data,25-44 (Young Adults),Developing
902,903,56,Other,Pakistan,TikTok,235,12,ASMR,14,1,Morning,6,4,Habit,Smartphone,8,2,At home,Wi-Fi,55-64 (Seniors/Pre-retirement),Developing
903,904,39,Male,United States,Facebook,246,8,Jokes/Memes,14,40,Evening,6,4,Entertainment,Smartphone,8,2,At home,Mobile Data,35-44 (Mid Adults),Developed
904,905,43,Male,Indonesia,TikTok,35,6,Life Hacks,15,17,Afternoon,6,4,Entertainment,Computer,8,2,At school,Mobile Data,35-44 (Mid Adults),Developing
905,906,61,Female,United States,YouTube,130,15,Gaming,3,21,Morning,3,7,Habit,Smartphone,5,5,At home,Mobile Data,55-64 (Seniors/Pre-retirement),Developed
906,907,42,Female,Indonesia,Instagram,191,12,Trends,15,22,Night,3,7,Habit,Smartphone,5,5,At school,Mobile Data,35-44 (Mid Adults),Developing
907,908,34,Female,Mexico,Facebook,208,16,ASMR,19,15,Afternoon,8,2,Habit,Smartphone,10,0,At home,Wi-Fi,25-44 (Young Adults),Developing
908,909,30,Female,Brazil,Facebook,264,16,Vlogs,24,39,Morning,3,7,Habit,Tablet,5,5,At school,Mobile Data,25-44 (Young Adults),Developing
909,910,37,Other,United States,Instagram,131,4,Jokes/Memes,20,48,Afternoon,8,2,Entertainment,Smartphone,10,0,At home,Mobile Data,35-44 (Mid Adults),Developed
910,911,42,Female,Pakistan,Instagram,40,11,Life Hacks,14,39,Evening,9,1,Boredom,Tablet,10,0,At home,Mobile Data,35-44 (Mid Adults),Developing
911,912,21,Other,Indonesia,YouTube,294,13,Jokes/Memes,8,32,Night,8,2,Habit,Smartphone,10,0,At work,Mobile Data,18-24 (Youth),Developing
912,913,27,Male,United States,YouTube,115,9,Life Hacks,5,49,Night,6,4,Entertainment,Smartphone,8,2,At school,Wi-Fi,25-44 (Young Adults),Developed
913,914,20,Male,Vietnam,Facebook,233,4,Vlogs,19,4,Evening,6,4,Entertainment,Computer,8,2,At home,Mobile Data,18-24 (Youth),Developing
914,915,58,Female,Japan,YouTube,282,12,Life Hacks,4,44,Morning,8,2,Boredom,Smartphone,10,0,At school,Mobile Data,55-64 (Seniors/Pre-retirement),Developed
915,916,62,Female,Philippines,TikTok,241,9,Trends,14,45,Evening,8,2,Entertainment,Computer,10,0,At home,Wi-Fi,55-64 (Seniors/Pre-retirement),Developing
916,917,35,Other,United States,YouTube,265,13,Vlogs,16,32,Night,8,2,Habit,Smartphone,10,0,At school,Mobile Data,35-44 (Mid Adults),Developed
917,918,64,Female,India,YouTube,33,16,Trends,20,4,Evening,8,2,Entertainment,Smartphone,10,0,Commuting,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
918,919,53,Other,Brazil,Facebook,118,6,Entertainment,24,1,Evening,3,7,Boredom,Tablet,5,5,At work,Mobile Data,45-54 (Older Adults),Developing
919,920,64,Female,Brazil,TikTok,200,10,Life Hacks,6,33,Evening,8,2,Habit,Tablet,10,0,At school,Wi-Fi,55-64 (Seniors/Pre-retirement),Developing
920,921,39,Male,United States,YouTube,34,13,Life Hacks,23,7,Night,6,4,Habit,Smartphone,8,2,At home,Wi-Fi,35-44 (Mid Adults),Developed
921,922,51,Male,Philippines,TikTok,196,7,Pranks,25,9,Afternoon,9,1,Boredom,Tablet,10,0,At home,Mobile Data,45-54 (Older Adults),Developing
922,923,64,Female,India,TikTok,297,19,Jokes/Memes,6,1,Evening,9,1,Entertainment,Smartphone,10,0,At home,Wi-Fi,55-64 (Seniors/Pre-retirement),Developing
923,924,25,Female,Mexico,TikTok,125,19,Jokes/Memes,3,16,Evening,9,1,Habit,Computer,10,0,At home,Mobile Data,25-44 (Young Adults),Developing
924,925,57,Other,United States,Instagram,46,17,Pranks,15,18,Night,8,2,Entertainment,Smartphone,10,0,At home,Mobile Data,55-64 (Seniors/Pre-retirement),Developed
925,926,61,Male,Pakistan,Instagram,291,13,Entertainment,29,47,Evening,8,2,Habit,Smartphone,10,0,At work,Wi-Fi,55-64 (Seniors/Pre-retirement),Developing
926,927,36,Female,Brazil,Instagram,146,13,Jokes/Memes,3,6,Afternoon,8,2,Entertainment,Computer,10,0,At home,Wi-Fi,35-44 (Mid Adults),Developing
927,928,59,Other,United States,Instagram,236,2,Trends,11,2,Evening,6,4,Procrastination,Computer,8,2,At home,Mobile Data,55-64 (Seniors/Pre-retirement),Developed
928,929,58,Female,United States,Facebook,191,10,Life Hacks,3,9,Evening,8,2,Entertainment,Smartphone,10,0,At school,Mobile Data,55-64 (Seniors/Pre-retirement),Developed
929,930,54,Female,Mexico,YouTube,95,13,Life Hacks,28,4,Night,8,2,Entertainment,Smartphone,10,0,At work,Wi-Fi,45-54 (Older Adults),Developing
930,931,23,Male,Mexico,Instagram,62,9,Jokes/Memes,10,45,Evening,8,2,Procrastination,Tablet,10,0,Commuting,Wi-Fi,18-24 (Youth),Developing
931,932,43,Male,India,Facebook,244,1,Gaming,18,23,Afternoon,3,7,Habit,Smartphone,5,5,At work,Wi-Fi,35-44 (Mid Adults),Developing
932,933,51,Male,India,YouTube,276,14,Jokes/Memes,1,43,Afternoon,9,1,Habit,Tablet,10,0,At work,Mobile Data,45-54 (Older Adults),Developing
933,934,62,Male,India,Instagram,296,16,Jokes/Memes,16,45,Evening,8,2,Habit,Smartphone,10,0,At home,Wi-Fi,55-64 (Seniors/Pre-retirement),Developing
934,935,23,Female,Vietnam,YouTube,109,15,Life Hacks,16,43,Afternoon,8,2,Habit,Smartphone,10,0,At school,Wi-Fi,18-24 (Youth),Developing
935,936,54,Male,Vietnam,Instagram,96,1,Jokes/Memes,27,8,Night,9,1,Boredom,Tablet,10,0,At school,Mobile Data,45-54 (Older Adults),Developing
936,937,50,Other,India,Facebook,24,17,Pranks,10,39,Evening,8,2,Procrastination,Smartphone,10,0,At work,Mobile Data,45-54 (Older Adults),Developing
937,938,39,Female,India,TikTok,110,13,Gaming,1,25,Evening,3,7,Boredom,Smartphone,5,5,Commuting,Mobile Data,35-44 (Mid Adults),Developing
938,939,38,Male,India,TikTok,174,15,Jokes/Memes,4,16,Afternoon,3,7,Habit,Computer,5,5,At home,Mobile Data,35-44 (Mid Adults),Developing
939,940,23,Male,Indonesia,YouTube,38,16,Jokes/Memes,3,35,Afternoon,8,2,Procrastination,Tablet,10,0,At school,Wi-Fi,18-24 (Youth),Developing
940,941,23,Male,Mexico,Facebook,123,16,Trends,5,17,Afternoon,3,7,Habit,Smartphone,5,5,At home,Wi-Fi,18-24 (Youth),Developing
941,942,21,Male,Philippines,TikTok,116,2,Pranks,12,18,Afternoon,8,2,Boredom,Tablet,10,0,At work,Mobile Data,18-24 (Youth),Developing
942,943,47,Female,Vietnam,Instagram,139,17,Vlogs,25,27,Evening,3,7,Habit,Smartphone,5,5,At school,Mobile Data,45-54 (Older Adults),Developing
943,944,28,Female,Pakistan,TikTok,93,11,ASMR,12,15,Night,8,2,Entertainment,Smartphone,10,0,At school,Mobile Data,25-44 (Young Adults),Developing
944,945,47,Other,Indonesia,YouTube,280,8,ASMR,13,17,Evening,8,2,Habit,Smartphone,10,0,At home,Mobile Data,45-54 (Older Adults),Developing
945,946,48,Female,United States,YouTube,253,3,ASMR,24,43,Afternoon,6,4,Habit,Tablet,8,2,Commuting,Mobile Data,45-54 (Older Adults),Developed
946,947,41,Male,United States,Facebook,223,12,ASMR,12,5,Night,8,2,Boredom,Smartphone,10,0,At work,Mobile Data,35-44 (Mid Adults),Developed
947,948,26,Other,India,YouTube,175,16,Life Hacks,25,16,Afternoon,8,2,Boredom,Smartphone,10,0,At home,Mobile Data,25-44 (Young Adults),Developing
948,949,20,Male,Philippines,TikTok,288,14,Gaming,16,15,Evening,8,2,Boredom,Smartphone,10,0,At school,Mobile Data,18-24 (Youth),Developing
949,950,48,Male,United States,TikTok,68,16,Life Hacks,13,42,Evening,3,7,Entertainment,Smartphone,5,5,At home,Wi-Fi,45-54 (Older Adults),Developed
950,951,57,Male,Brazil,TikTok,99,17,Pranks,5,46,Night,8,2,Boredom,Tablet,10,0,At work,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
951,952,54,Male,India,TikTok,203,11,Pranks,24,34,Night,9,1,Habit,Smartphone,10,0,At home,Wi-Fi,45-54 (Older Adults),Developing
952,953,53,Female,Brazil,Facebook,132,17,Trends,4,48,Evening,3,7,Boredom,Tablet,5,5,At school,Mobile Data,45-54 (Older Adults),Developing
953,954,41,Female,India,Instagram,145,19,Comedy,21,19,Night,3,7,Boredom,Smartphone,5,5,At work,Mobile Data,35-44 (Mid Adults),Developing
954,955,48,Male,India,Instagram,148,1,Entertainment,15,8,Evening,3,7,Habit,Smartphone,5,5,At work,Wi-Fi,45-54 (Older Adults),Developing
955,956,23,Male,United States,Facebook,238,12,Vlogs,12,47,Evening,8,2,Entertainment,Smartphone,10,0,At home,Mobile Data,18-24 (Youth),Developed
956,957,19,Male,India,YouTube,283,15,Pranks,19,10,Evening,6,4,Entertainment,Computer,8,2,Commuting,Mobile Data,18-24 (Youth),Developing
957,958,37,Male,Germany,Instagram,59,18,Jokes/Memes,21,5,Afternoon,8,2,Habit,Smartphone,10,0,At school,Mobile Data,35-44 (Mid Adults),Developed
958,959,45,Other,Vietnam,YouTube,127,14,Vlogs,28,48,Morning,8,2,Boredom,Smartphone,10,0,At school,Mobile Data,45-54 (Older Adults),Developing
959,960,28,Male,Germany,Instagram,211,1,Life Hacks,19,26,Evening,8,2,Habit,Smartphone,10,0,At school,Wi-Fi,25-44 (Young Adults),Developed
960,961,21,Female,Germany,YouTube,200,13,Life Hacks,21,22,Afternoon,3,7,Boredom,Tablet,5,5,At home,Mobile Data,18-24 (Youth),Developed
961,962,32,Male,Japan,Facebook,190,15,Pranks,11,44,Afternoon,3,7,Procrastination,Tablet,5,5,At work,Mobile Data,25-44 (Young Adults),Developed
962,963,23,Other,Vietnam,TikTok,87,7,Trends,21,23,Afternoon,8,2,Habit,Tablet,10,0,At school,Wi-Fi,18-24 (Youth),Developing
963,964,47,Male,Indonesia,YouTube,84,15,Gaming,6,13,Evening,3,7,Boredom,Computer,5,5,At home,Mobile Data,45-54 (Older Adults),Developing
964,965,55,Female,Philippines,TikTok,290,10,Entertainment,9,9,Afternoon,3,7,Boredom,Smartphone,5,5,At home,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
965,966,19,Male,India,YouTube,30,14,Gaming,1,49,Night,3,7,Entertainment,Smartphone,5,5,Commuting,Mobile Data,18-24 (Youth),Developing
966,967,32,Female,India,YouTube,180,6,ASMR,12,20,Night,3,7,Habit,Tablet,5,5,Commuting,Mobile Data,25-44 (Young Adults),Developing
967,968,28,Male,Indonesia,YouTube,24,14,Life Hacks,26,28,Evening,6,4,Habit,Smartphone,8,2,At school,Mobile Data,25-44 (Young Adults),Developing
968,969,25,Female,United States,YouTube,220,12,Gaming,14,44,Morning,8,2,Boredom,Smartphone,8,2,At school,Mobile Data,25-44 (Young Adults),Developed
969,970,43,Female,United States,YouTube,57,11,Entertainment,6,37,Night,8,2,Habit,Computer,10,0,At home,Mobile Data,35-44 (Mid Adults),Developed
970,971,62,Female,Germany,TikTok,95,19,Gaming,1,24,Night,9,1,Entertainment,Smartphone,10,0,At home,Wi-Fi,55-64 (Seniors/Pre-retirement),Developed
971,972,61,Other,Indonesia,YouTube,158,2,Entertainment,22,44,Evening,3,7,Boredom,Computer,5,5,At work,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
972,973,22,Female,Vietnam,TikTok,197,1,Jokes/Memes,2,33,Night,8,2,Entertainment,Smartphone,10,0,At home,Mobile Data,18-24 (Youth),Developing
973,974,23,Female,Germany,Facebook,160,8,Jokes/Memes,24,20,Night,6,4,Habit,Smartphone,8,2,At school,Mobile Data,18-24 (Youth),Developed
974,975,43,Female,Brazil,Instagram,150,14,Vlogs,11,48,Night,6,4,Boredom,Smartphone,8,2,At school,Wi-Fi,35-44 (Mid Adults),Developing
975,976,21,Male,Japan,YouTube,78,9,ASMR,3,30,Evening,8,2,Boredom,Smartphone,10,0,At school,Mobile Data,18-24 (Youth),Developed
976,977,36,Male,Pakistan,Instagram,269,2,Entertainment,10,44,Evening,3,7,Habit,Smartphone,5,5,At home,Mobile Data,35-44 (Mid Adults),Developing
977,978,37,Male,United States,TikTok,18,5,Pranks,6,9,Evening,3,7,Procrastination,Smartphone,5,5,At home,Mobile Data,35-44 (Mid Adults),Developed
978,979,50,Female,Japan,Facebook,130,8,Jokes/Memes,6,45,Morning,8,2,Habit,Tablet,10,0,Commuting,Wi-Fi,45-54 (Older Adults),Developed
979,980,37,Female,United States,Facebook,110,16,Gaming,20,49,Evening,3,7,Habit,Smartphone,5,5,At home,Mobile Data,35-44 (Mid Adults),Developed
980,981,29,Male,Philippines,Facebook,158,16,Gaming,21,17,Evening,9,1,Boredom,Tablet,10,0,At school,Mobile Data,25-44 (Young Adults),Developing
981,982,64,Female,Pakistan,Instagram,155,13,Life Hacks,2,36,Evening,8,2,Boredom,Smartphone,10,0,At work,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
982,983,18,Female,India,TikTok,252,15,Life Hacks,26,14,Afternoon,6,4,Boredom,Smartphone,8,2,At home,Mobile Data,18-24 (Youth),Developing
983,984,43,Female,India,YouTube,250,1,ASMR,26,19,Evening,6,4,Procrastination,Tablet,8,2,At school,Wi-Fi,35-44 (Mid Adults),Developing
984,985,31,Female,Philippines,YouTube,52,3,Gaming,24,7,Night,6,4,Habit,Tablet,8,2,At home,Wi-Fi,25-44 (Young Adults),Developing
985,986,55,Female,Germany,TikTok,104,6,Trends,10,3,Night,3,7,Boredom,Tablet,5,5,Commuting,Mobile Data,55-64 (Seniors/Pre-retirement),Developed
986,987,54,Other,India,Instagram,235,14,Jokes/Memes,23,33,Night,8,2,Boredom,Smartphone,10,0,At work,Wi-Fi,45-54 (Older Adults),Developing
987,988,28,Female,Indonesia,YouTube,15,4,Life Hacks,26,44,Evening,6,4,Entertainment,Tablet,8,2,Commuting,Mobile Data,25-44 (Young Adults),Developing
988,989,53,Male,Philippines,TikTok,223,18,Vlogs,6,32,Morning,6,4,Habit,Smartphone,8,2,At school,Mobile Data,45-54 (Older Adults),Developing
989,990,30,Male,Indonesia,YouTube,215,15,Trends,23,47,Evening,6,4,Boredom,Tablet,8,2,At work,Wi-Fi,25-44 (Young Adults),Developing
990,991,60,Female,India,Facebook,76,9,Jokes/Memes,28,11,Afternoon,3,7,Habit,Smartphone,5,5,At home,Wi-Fi,55-64 (Seniors/Pre-retirement),Developing
991,992,20,Other,Germany,YouTube,109,18,Vlogs,17,42,Afternoon,8,2,Boredom,Smartphone,10,0,Commuting,Mobile Data,18-24 (Youth),Developed
992,993,50,Male,Philippines,Instagram,21,3,Life Hacks,14,2,Night,8,2,Procrastination,Tablet,10,0,Commuting,Mobile Data,45-54 (Older Adults),Developing
993,994,23,Female,India,TikTok,246,10,ASMR,5,26,Night,8,2,Habit,Computer,10,0,Commuting,Mobile Data,18-24 (Youth),Developing
994,995,27,Male,United States,Instagram,267,17,Jokes/Memes,23,4,Night,8,2,Procrastination,Computer,10,0,Commuting,Mobile Data,25-44 (Young Adults),Developed
995,996,22,Male,India,TikTok,144,7,Gaming,17,17,Afternoon,9,1,Procrastination,Smartphone,10,0,At work,Mobile Data,18-24 (Youth),Developing
996,997,40,Female,Pakistan,Facebook,231,15,Life Hacks,2,17,Night,8,2,Boredom,Smartphone,10,0,At home,Mobile Data,35-44 (Mid Adults),Developing
997,998,27,Male,India,TikTok,165,1,Pranks,9,28,Night,9,1,Procrastination,Smartphone,10,0,Commuting,Mobile Data,25-44 (Young Adults),Developing
998,999,61,Male,Pakistan,YouTube,151,11,Life Hacks,12,30,Night,3,7,Procrastination,Smartphone,5,5,At work,Wi-Fi,55-64 (Seniors/Pre-retirement),Developing
999,1000,19,Male,India,YouTube,167,17,Pranks,19,40,Evening,6,4,Procrastination,Smartphone,8,2,At home,Mobile Data,18-24 (Youth),Developing
